,label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
540,24შ,3133,2121,42,58,IMG_20230215_135956 (1).jpg,3456,4608
541,22ღ,619,1996,56,49,IMG_20230215_135956 (1).jpg,3456,4608
542,2გ,708,2899,40,71,IMG_20230215_135956 (1).jpg,3456,4608
543,2გ,895,2895,40,78,IMG_20230215_135956 (1).jpg,3456,4608
544,18ტ,1638,3091,40,76,IMG_20230215_135956 (1).jpg,3456,4608
545,17ს,2010,3088,40,80,IMG_20230215_135956 (1).jpg,3456,4608
546,30ხ,2265,3088,40,76,IMG_20230215_135956 (1).jpg,3456,4608
547,20ფ,1929,3095,58,71,IMG_20230215_135956 (1).jpg,3456,4608
548,10ლ,1062,2408,40,65,IMG_20230215_135956 (1).jpg,3456,4608
549,4ე,1048,236,185,223,IMG_20230215_140350 (1).jpg,3456,4608
550,4ე,1578,260,151,231,IMG_20230215_140350 (1).jpg,3456,4608
551,4ე,2132,287,165,234,IMG_20230215_140350 (1).jpg,3456,4608
552,4ე,1184,1012,91,118,IMG_20230215_140350 (1).jpg,3456,4608
553,4ე,1382,1021,87,118,IMG_20230215_140350 (1).jpg,3456,4608
554,4ე,918,1574,45,73,IMG_20230215_140350 (1).jpg,3456,4608
555,4ე,958,2030,40,69,IMG_20230215_140350 (1).jpg,3456,4608
556,4ე,927,2471,42,62,IMG_20230215_140350 (1).jpg,3456,4608
557,4ე,798,2867,51,85,IMG_20230215_140350 (1).jpg,3456,4608
558,4ე,818,3444,40,65,IMG_20230215_140350 (1).jpg,3456,4608
559,0ა,967,3983,51,69,IMG_20230215_140350 (1).jpg,3456,4608
560,0ა,876,3990,42,62,IMG_20230215_140350 (1).jpg,3456,4608
561,0ა,785,3983,45,67,IMG_20230215_140350 (1).jpg,3456,4608
562,0ა,834,3898,45,69,IMG_20230215_140350 (1).jpg,3456,4608
563,0ა,972,3507,38,65,IMG_20230215_140350 (1).jpg,3456,4608
564,0ა,822,3509,38,67,IMG_20230215_140350 (1).jpg,3456,4608
565,0ა,1025,2946,56,85,IMG_20230215_140350 (1).jpg,3456,4608
566,0ა,916,2957,49,71,IMG_20230215_140350 (1).jpg,3456,4608
567,0ა,807,2953,49,76,IMG_20230215_140350 (1).jpg,3456,4608
568,0ა,791,2454,42,65,IMG_20230215_140350 (1).jpg,3456,4608
569,0ა,771,2018,40,62,IMG_20230215_140350 (1).jpg,3456,4608
570,0ა,876,2023,38,60,IMG_20230215_140350 (1).jpg,3456,4608
571,0ა,1014,1571,47,67,IMG_20230215_140350 (1).jpg,3456,4608
572,0ა,1770,289,162,211,IMG_20230215_140350 (1).jpg,3456,4608
573,4ე,727,3907,42,82,IMG_20230215_140350 (1).jpg,3456,4608
574,4ე,718,3440,42,73,IMG_20230215_140350 (1).jpg,3456,4608
575,17ს,1083,3422,38,73,IMG_20230215_140350 (1).jpg,3456,4608
576,17ს,1054,3885,45,80,IMG_20230215_140350 (1).jpg,3456,4608
577,17ს,796,3896,45,69,IMG_20230215_140350 (1).jpg,3456,4608
578,17ს,1038,2846,51,89,IMG_20230215_140350 (1).jpg,3456,4608
579,17ს,753,2450,42,71,IMG_20230215_140350 (1).jpg,3456,4608
580,17ს,729,2007,47,69,IMG_20230215_140350 (1).jpg,3456,4608
581,17ს,1813,1026,85,136,IMG_20230215_140350 (1).jpg,3456,4608
582,8ი,2634,316,167,214,IMG_20230215_140350 (1).jpg,3456,4608
583,8ი,1724,1035,98,118,IMG_20230215_140350 (1).jpg,3456,4608
584,8ი,784,1564,42,65,IMG_20230215_140350 (1).jpg,3456,4608
585,8ი,861,2470,38,53,IMG_20230215_140350 (1).jpg,3456,4608
586,8ი,995,2866,47,69,IMG_20230215_140350 (1).jpg,3456,4608
587,8ი,886,3440,38,58,IMG_20230215_140350 (1).jpg,3456,4608
588,8ი,1051,3431,36,65,IMG_20230215_140350 (1).jpg,3456,4608
589,8ი,888,3513,38,56,IMG_20230215_140350 (1).jpg,3456,4608
590,10ლ,908,2864,91,82,IMG_20230215_140350 (1).jpg,3456,4608
591,10ლ,997,2468,73,69,IMG_20230215_140350 (1).jpg,3456,4608
592,10ლ,1026,2020,69,76,IMG_20230215_140350 (1).jpg,3456,4608
593,10ლ,950,3910,69,65,IMG_20230215_140350 (1).jpg,3456,4608
594,10ლ,755,3438,69,69,IMG_20230215_140350 (1).jpg,3456,4608
595,10ლ,1255,243,309,231,IMG_20230215_140350 (1).jpg,3456,4608
596,18ტ,1945,285,167,225,IMG_20230215_140350 (1).jpg,3456,4608
597,18ტ,844,223,191,231,IMG_20230215_140350 (1).jpg,3456,4608
598,18ტ,1111,1573,53,82,IMG_20230215_140350 (1).jpg,3456,4608
599,18ტ,677,3438,49,76,IMG_20230215_140350 (1).jpg,3456,4608
600,10ლ,1578,1037,158,109,IMG_20230215_140350 (1).jpg,3456,4608
601,28წ,1082,1017,102,109,IMG_20230215_140350 (1).jpg,3456,4608
602,9კ,959,1015,82,109,IMG_20230215_140350 (1).jpg,3456,4608
603,9კ,746,1571,42,67,IMG_20230215_140350 (1).jpg,3456,4608
604,9კ,748,2875,56,69,IMG_20230215_140350 (1).jpg,3456,4608
605,9კ,761,2955,49,82,IMG_20230215_140350 (1).jpg,3456,4608
606,9კ,748,3985,42,78,IMG_20230215_140350 (1).jpg,3456,4608
607,16რ,1264,1010,131,122,IMG_20230215_140350 (1).jpg,3456,4608
608,16რ,1055,1560,58,78,IMG_20230215_140350 (1).jpg,3456,4608
609,16რ,910,2018,53,65,IMG_20230215_140350 (1).jpg,3456,4608
610,16რ,850,2942,71,91,IMG_20230215_140350 (1).jpg,3456,4608
611,16რ,1002,3424,51,73,IMG_20230215_140350 (1).jpg,3456,4608
612,16რ,821,3979,60,71,IMG_20230215_140350 (1).jpg,3456,4608
613,7თ,1464,1032,131,111,IMG_20230215_140350 (1).jpg,3456,4608
614,7თ,821,1573,62,58,IMG_20230215_140350 (1).jpg,3456,4608
615,13ო,1093,2032,62,58,IMG_20230215_140350 (1).jpg,3456,4608
616,13ო,955,3440,49,56,IMG_20230215_140350 (1).jpg,3456,4608
617,20ფ,668,3910,60,73,IMG_20230215_140350 (1).jpg,3456,4608
618,3დ,910,3990,65,73,IMG_20230215_140350 (1).jpg,3456,4608
619,3დ,917,3513,60,76,IMG_20230215_140350 (1).jpg,3456,4608
620,3დ,841,2864,76,87,IMG_20230215_140350 (1).jpg,3456,4608
621,3დ,957,2962,73,91,IMG_20230215_140350 (1).jpg,3456,4608
622,26ც,870,3898,42,80,IMG_20230215_140350 (1).jpg,3456,4608
623,8ი,1062,2470,49,58,IMG_20230215_140350 (1).jpg,3456,4608
624,12ნ,895,2452,40,65,IMG_20230215_140350 (1).jpg,3456,4608
625,12ნ,957,1558,45,71,IMG_20230215_140350 (1).jpg,3456,4608
626,11მ,906,3885,49,76,IMG_20230215_140350 (1).jpg,3456,4608
627,11მ,784,3500,42,76,IMG_20230215_140350 (1).jpg,3456,4608
628,11მ,801,2009,42,73,IMG_20230215_140350 (1).jpg,3456,4608
629,25ჩ,881,1551,45,78,IMG_20230215_140350 (1).jpg,3456,4608
630,8ი,1019,3910,42,51,IMG_20230215_140350 (1).jpg,3456,4608
631,30ხ,761,3894,45,69,IMG_20230215_140350 (1).jpg,3456,4608
632,27ძ,826,2450,40,69,IMG_20230215_140350 (1).jpg,3456,4608
633,1ბ,962,2450,45,71,IMG_20230215_140350 (1).jpg,3456,4608
634,6ზ,839,2009,42,73,IMG_20230215_140350 (1).jpg,3456,4608
635,6ზ,917,3422,42,69,IMG_20230215_140350 (1).jpg,3456,4608
636,19უ,988,2023,45,71,IMG_20230215_140350 (1).jpg,3456,4608
637,2გ,850,3507,42,76,IMG_20230215_140350 (1).jpg,3456,4608
638,5ვ,848,3438,42,67,IMG_20230215_140350 (1).jpg,3456,4608
639,14პ,873,3253,254,402,IMG_20230215_140933 (1).jpg,3456,4608
640,17ს,2551,2674,225,421,IMG_20230215_140933 (1).jpg,3456,4608
641,0ა,1018,2828,292,260,IMG_20230215_140933 (1).jpg,3456,4608
642,8ი,2589,3355,209,289,IMG_20230215_140933 (1).jpg,3456,4608
643,8ი,2374,2832,199,260,IMG_20230215_140933 (1).jpg,3456,4608
644,18ტ,2364,3368,241,427,IMG_20230215_140933 (1).jpg,3456,4608
645,19უ,1921,3375,254,437,IMG_20230215_140933 (1).jpg,3456,4608
646,19უ,1853,2832,260,424,IMG_20230215_140933 (1).jpg,3456,4608
647,16რ,1294,2655,296,450,IMG_20230215_140933 (1).jpg,3456,4608
648,16რ,2104,2690,289,382,IMG_20230215_140933 (1).jpg,3456,4608
649,16რ,1114,3246,286,408,IMG_20230215_140933 (1).jpg,3456,4608
650,3დ,1657,3378,276,418,IMG_20230215_140933 (1).jpg,3456,4608
651,20ფ,1577,2844,289,427,IMG_20230215_140933 (1).jpg,3456,4608
652,13ო,1387,3394,283,238,IMG_20230215_140933 (1).jpg,3456,4608
653,21ქ,2165,3240,215,543,IMG_20230215_140933 (1).jpg,3456,4608
654,9კ,857,2857,177,411,IMG_20230215_140933 (1).jpg,3456,4608
655,0ა,2343,1647,189,358,IMG_20230216_185740 (1).jpg,4608,3456
656,0ა,2799,2037,182,312,IMG_20230216_185740 (1).jpg,4608,3456
657,0ა,2297,1998,176,345,IMG_20230216_185740 (1).jpg,4608,3456
658,0ა,2089,1269,202,332,IMG_20230216_185740 (1).jpg,4608,3456
659,8ი,3489,931,228,338,IMG_20230216_185740 (1).jpg,4608,3456
660,8ი,3085,898,195,345,IMG_20230216_185740 (1).jpg,4608,3456
661,8ი,2538,885,215,358,IMG_20230216_185740 (1).jpg,4608,3456
662,8ი,3267,1673,234,358,IMG_20230216_185740 (1).jpg,4608,3456
663,8ი,3404,221,260,338,IMG_20230216_185740 (1).jpg,4608,3456
664,0ა,3111,2044,195,312,IMG_20230216_185740 (1).jpg,4608,3456
665,17ს,2135,1621,228,384,IMG_20230216_185740 (1).jpg,4608,3456
666,17ს,3645,234,241,332,IMG_20230216_185740 (1).jpg,4608,3456
667,17ს,2727,885,202,364,IMG_20230216_185740 (1).jpg,4608,3456
668,17ს,3280,2005,215,345,IMG_20230216_185740 (1).jpg,4608,3456
669,4ე,2740,1647,202,364,IMG_20230216_185740 (1).jpg,4608,3456
670,4ე,2877,1237,208,397,IMG_20230216_185740 (1).jpg,4608,3456
671,4ე,2206,872,202,351,IMG_20230216_185740 (1).jpg,4608,3456
672,12ნ,3202,228,247,312,IMG_20230216_185740 (1).jpg,4608,3456
673,12ნ,2454,2031,195,319,IMG_20230216_185740 (1).jpg,4608,3456
674,19უ,3235,1315,228,319,IMG_20230216_185740 (1).jpg,4608,3456
675,19უ,2499,1269,228,358,IMG_20230216_185740 (1).jpg,4608,3456
676,10ლ,3436,1295,351,338,IMG_20230216_185740 (1).jpg,4608,3456
677,24შ,1979,866,254,345,IMG_20230216_185740 (1).jpg,4608,3456
678,11მ,2083,2037,247,306,IMG_20230216_185740 (1).jpg,4608,3456
679,2გ,1887,1198,228,410,IMG_20230216_185740 (1).jpg,4608,3456
680,20ფ,2258,1269,273,358,IMG_20230216_185740 (1).jpg,4608,3456
681,3დ,3248,905,260,345,IMG_20230216_185740 (1).jpg,4608,3456
682,5ვ,2376,866,202,358,IMG_20230216_185740 (1).jpg,4608,3456
683,23ყ,2896,885,208,351,IMG_20230216_185740 (1).jpg,4608,3456
684,1ბ,3059,1282,208,364,IMG_20230216_185740 (1).jpg,4608,3456
685,29ჭ,2695,1256,215,377,IMG_20230216_185740 (1).jpg,4608,3456
686,16რ,2506,1660,267,345,IMG_20230216_185740 (1).jpg,4608,3456
687,26ც,2929,1653,189,332,IMG_20230216_185740 (1).jpg,4608,3456
688,30ხ,3098,1660,189,351,IMG_20230216_185740 (1).jpg,4608,3456
689,12ნ,2948,2057,189,293,IMG_20230216_185740 (1).jpg,4608,3456
690,21ქ,2623,2024,195,306,IMG_20230216_185740 (1).jpg,4608,3456
691,0ა,1898,425,62,105,IMG_20230220_135524(1).jpg,3456,4608
692,0ა,1958,543,65,102,IMG_20230220_135524(1).jpg,3456,4608
693,0ა,1242,957,65,118,IMG_20230220_135524(1).jpg,3456,4608
694,0ა,1602,1400,69,113,IMG_20230220_135524(1).jpg,3456,4608
695,0ა,1905,1402,62,107,IMG_20230220_135524(1).jpg,3456,4608
696,0ა,1729,1531,67,111,IMG_20230220_135524(1).jpg,3456,4608
697,0ა,1571,2036,76,107,IMG_20230220_135524(1).jpg,3456,4608
698,0ა,1358,2163,76,118,IMG_20230220_135524(1).jpg,3456,4608
699,0ა,2018,2695,73,122,IMG_20230220_135524(1).jpg,3456,4608
700,0ა,1578,3440,78,118,IMG_20230220_135524(1).jpg,3456,4608
701,0ა,1716,3440,67,120,IMG_20230220_135524(1).jpg,3456,4608
702,0ა,1375,3587,69,129,IMG_20230220_135524(1).jpg,3456,4608
703,0ა,1177,4261,78,122,IMG_20230220_135524(1).jpg,3456,4608
704,0ა,1309,4234,85,149,IMG_20230220_135524(1).jpg,3456,4608
705,0ა,1520,4248,82,138,IMG_20230220_135524(1).jpg,3456,4608
706,8ი,1589,4250,80,138,IMG_20230220_135524(1).jpg,3456,4608
707,8ი,1540,3587,85,129,IMG_20230220_135524(1).jpg,3456,4608
708,8ი,1838,3436,78,122,IMG_20230220_135524(1).jpg,3456,4608
709,8ი,2105,2552,76,134,IMG_20230220_135524(1).jpg,3456,4608
710,8ი,1723,2032,71,131,IMG_20230220_135524(1).jpg,3456,4608
711,8ი,1649,2163,78,120,IMG_20230220_135524(1).jpg,3456,4608
712,8ი,2208,1404,82,109,IMG_20230220_135524(1).jpg,3456,4608
713,8ი,2121,1518,71,125,IMG_20230220_135524(1).jpg,3456,4608
714,8ი,1996,1529,71,118,IMG_20230220_135524(1).jpg,3456,4608
715,8ი,1878,1518,67,118,IMG_20230220_135524(1).jpg,3456,4608
716,8ი,1382,975,69,109,IMG_20230220_135524(1).jpg,3456,4608
717,8ი,1504,975,73,102,IMG_20230220_135524(1).jpg,3456,4608
718,8ი,2185,421,73,107,IMG_20230220_135524(1).jpg,3456,4608
719,8ი,2141,187,122,187,IMG_20230220_135524(1).jpg,3456,4608
720,8ი,2139,4,105,160,IMG_20230220_135524(1).jpg,3456,4608
721,4ე,1852,4,111,178,IMG_20230220_135524(1).jpg,3456,4608
722,4ე,1936,169,116,202,IMG_20230220_135524(1).jpg,3456,4608
723,4ე,2130,543,76,100,IMG_20230220_135524(1).jpg,3456,4608
724,4ე,1978,2557,73,125,IMG_20230220_135524(1).jpg,3456,4608
725,4ე,2205,2695,82,134,IMG_20230220_135524(1).jpg,3456,4608
726,25ჩ,1449,4243,85,151,IMG_20230220_135524(1).jpg,3456,4608
727,31ჯ,1912,2557,78,131,IMG_20230220_135524(1).jpg,3456,4608
728,29ჭ,1949,414,67,122,IMG_20230220_135524(1).jpg,3456,4608
729,26ც,1636,2,131,158,IMG_20230220_135524(1).jpg,3456,4608
730,18ტ,1961,1404,80,107,IMG_20230220_135524(1).jpg,3456,4608
731,23ყ,1102,4254,85,131,IMG_20230220_135524(1).jpg,3456,4608
732,30ხ,1754,2,109,160,IMG_20230220_135524(1).jpg,3456,4608
733,30ხ,1840,418,67,116,IMG_20230220_135524(1).jpg,3456,4608
734,5ვ,1240,4252,80,134,IMG_20230220_135524(1).jpg,3456,4608
735,5ვ,2081,2695,71,125,IMG_20230220_135524(1).jpg,3456,4608
736,5ვ,2012,545,65,100,IMG_20230220_135524(1).jpg,3456,4608
737,10ლ,1952,9,196,149,IMG_20230220_135524(1).jpg,3456,4608
738,10ლ,2101,1402,120,113,IMG_20230220_135524(1).jpg,3456,4608
739,10ლ,1462,2027,118,116,IMG_20230220_135524(1).jpg,3456,4608
740,20ფ,1202,182,158,165,IMG_20230220_135524(1).jpg,3456,4608
741,20ფ,1298,968,96,109,IMG_20230220_135524(1).jpg,3456,4608
742,3დ,1215,3582,102,140,IMG_20230220_135524(1).jpg,3456,4608
743,3დ,1634,2034,100,116,IMG_20230220_135524(1).jpg,3456,4608
744,3დ,1645,1526,93,105,IMG_20230220_135524(1).jpg,3456,4608
745,7თ,1562,189,167,162,IMG_20230220_135524(1).jpg,3456,4608
746,7თ,2099,432,98,96,IMG_20230220_135524(1).jpg,3456,4608
747,7თ,2181,1531,107,120,IMG_20230220_135524(1).jpg,3456,4608
748,7თ,1716,2156,98,118,IMG_20230220_135524(1).jpg,3456,4608
749,7თ,2172,2566,116,113,IMG_20230220_135524(1).jpg,3456,4608
750,7თ,1905,3440,118,131,IMG_20230220_135524(1).jpg,3456,4608
751,11მ,1142,3589,87,122,IMG_20230220_135524(1).jpg,3456,4608
752,11მ,2043,2570,73,111,IMG_20230220_135524(1).jpg,3456,4608
753,11მ,1845,1404,67,105,IMG_20230220_135524(1).jpg,3456,4608
754,11მ,1173,972,76,96,IMG_20230220_135524(1).jpg,3456,4608
755,19უ,1349,182,120,171,IMG_20230220_135524(1).jpg,3456,4608
756,19უ,1714,191,122,180,IMG_20230220_135524(1).jpg,3456,4608
757,19უ,2032,1395,78,127,IMG_20230220_135524(1).jpg,3456,4608
758,19უ,1489,2163,76,120,IMG_20230220_135524(1).jpg,3456,4608
759,24შ,1829,187,120,174,IMG_20230220_135524(1).jpg,3456,4608
760,24შ,1142,2023,80,127,IMG_20230220_135524(1).jpg,3456,4608
761,24შ,1144,3436,96,134,IMG_20230220_135524(1).jpg,3456,4608
762,12ნ,1460,187,118,174,IMG_20230220_135524(1).jpg,3456,4608
763,12ნ,1444,961,67,120,IMG_20230220_135524(1).jpg,3456,4608
764,12ნ,2061,1524,71,111,IMG_20230220_135524(1).jpg,3456,4608
765,12ნ,1645,3433,76,134,IMG_20230220_135524(1).jpg,3456,4608
766,12ნ,1776,3422,73,131,IMG_20230220_135524(1).jpg,3456,4608
767,12ნ,1311,3587,78,125,IMG_20230220_135524(1).jpg,3456,4608
768,13ო,1389,3427,113,136,IMG_20230220_135524(1).jpg,3456,4608
769,13ო,1226,3438,105,127,IMG_20230220_135524(1).jpg,3456,4608
770,13ო,1367,2038,102,111,IMG_20230220_135524(1).jpg,3456,4608
771,13ო,1213,2027,102,113,IMG_20230220_135524(1).jpg,3456,4608
772,13ო,1751,1404,100,111,IMG_20230220_135524(1).jpg,3456,4608
773,13ო,2007,421,102,116,IMG_20230220_135524(1).jpg,3456,4608
774,1ბ,2041,187,113,167,IMG_20230220_135524(1).jpg,3456,4608
775,1ბ,1509,3422,80,138,IMG_20230220_135524(1).jpg,3456,4608
776,16რ,1444,3585,107,129,IMG_20230220_135524(1).jpg,3456,4608
777,16რ,1560,2167,100,107,IMG_20230220_135524(1).jpg,3456,4608
778,16რ,1789,1526,98,111,IMG_20230220_135524(1).jpg,3456,4608
779,16რ,1662,1393,98,118,IMG_20230220_135524(1).jpg,3456,4608
780,17ს,1898,538,69,109,IMG_20230220_135524(1).jpg,3456,4608
781,17ს,2072,538,65,111,IMG_20230220_135524(1).jpg,3456,4608
782,17ს,1785,2020,71,125,IMG_20230220_135524(1).jpg,3456,4608
783,17ს,1945,2697,80,129,IMG_20230220_135524(1).jpg,3456,4608
784,17ს,2148,2701,67,127,IMG_20230220_135524(1).jpg,3456,4608
785,25ჩ,1938,1526,69,122,IMG_20230220_135524(1).jpg,3456,4608
786,9კ,1302,2016,73,125,IMG_20230220_135524(1).jpg,3456,4608
787,9კ,1322,3433,80,138,IMG_20230220_135524(1).jpg,3456,4608
788,10ლ,1246,2165,122,113,IMG_20230220_135524(1).jpg,3456,4608
789,2გ,1177,2158,78,122,IMG_20230220_135524(1).jpg,3456,4608
790,6ზ,1420,2163,80,109,IMG_20230220_135524(1).jpg,3456,4608
791,0ა,363,698,116,216,IMG_20230302_132126.jpg,3456,4608
792,0ა,739,733,109,194,IMG_20230302_132126.jpg,3456,4608
793,0ა,957,713,91,225,IMG_20230302_132126.jpg,3456,4608
794,0ა,1404,731,111,200,IMG_20230302_132126.jpg,3456,4608
795,0ა,1124,747,105,196,IMG_20230302_132126.jpg,3456,4608
796,0ა,977,920,105,205,IMG_20230302_132126.jpg,3456,4608
797,0ა,496,1094,158,318,IMG_20230302_132126.jpg,3456,4608
798,0ა,1689,269,243,307,IMG_20230302_132126.jpg,3456,4608
799,0ა,2163,271,254,338,IMG_20230302_132126.jpg,3456,4608
800,0ა,2526,2272,71,71,IMG_20230302_132126.jpg,3456,4608
801,0ა,2915,2267,76,82,IMG_20230302_132126.jpg,3456,4608
802,0ა,2337,2016,65,87,IMG_20230302_132126.jpg,3456,4608
803,0ა,2446,3589,69,98,IMG_20230302_132126.jpg,3456,4608
804,0ა,1019,3204,51,100,IMG_20230302_132126.jpg,3456,4608
805,0ა,1175,3304,42,87,IMG_20230302_132126.jpg,3456,4608
806,0ა,1949,3155,40,87,IMG_20230302_132126.jpg,3456,4608
807,0ა,1783,3253,42,82,IMG_20230302_132126.jpg,3456,4608
808,0ა,1148,4105,49,105,IMG_20230302_132126.jpg,3456,4608
809,0ა,1780,4123,49,98,IMG_20230302_132126.jpg,3456,4608
810,0ა,1860,4116,49,109,IMG_20230302_132126.jpg,3456,4608
811,21ქ,463,703,105,211,IMG_20230302_132126.jpg,3456,4608
812,16რ,1335,4219,47,105,IMG_20230302_132126.jpg,3456,4608
813,16რ,1829,4027,47,100,IMG_20230302_132126.jpg,3456,4608
814,16რ,1295,4114,45,105,IMG_20230302_132126.jpg,3456,4608
815,16რ,1903,4116,49,105,IMG_20230302_132126.jpg,3456,4608
816,16რ,1064,917,102,214,IMG_20230302_132126.jpg,3456,4608
817,16რ,2399,283,367,332,IMG_20230302_132126.jpg,3456,4608
818,16რ,2726,2227,89,116,IMG_20230302_132126.jpg,3456,4608
819,16რ,2455,1985,87,113,IMG_20230302_132126.jpg,3456,4608
820,16რ,2682,3598,85,96,IMG_20230302_132126.jpg,3456,4608
821,25ჩ,332,1101,185,305,IMG_20230302_132126.jpg,3456,4608
822,25ჩ,2564,3591,67,98,IMG_20230302_132126.jpg,3456,4608
823,31ჯ,1191,3215,73,98,IMG_20230302_132126.jpg,3456,4608
824,18ტ,1293,4023,51,98,IMG_20230302_132126.jpg,3456,4608
825,18ტ,1536,4139,58,98,IMG_20230302_132126.jpg,3456,4608
826,18ტ,1331,4123,51,96,IMG_20230302_132126.jpg,3456,4608
827,18ტ,1148,919,113,205,IMG_20230302_132126.jpg,3456,4608
828,22ღ,1342,287,367,312,IMG_20230302_132126.jpg,3456,4608
829,22ღ,1062,2991,89,93,IMG_20230302_132126.jpg,3456,4608
830,22ღ,492,2966,82,73,IMG_20230302_132126.jpg,3456,4608
831,16რ,2537,4079,60,113,IMG_20230302_132126.jpg,3456,4608
832,16რ,2595,3961,58,116,IMG_20230302_132126.jpg,3456,4608
833,8ი,1318,732,102,209,IMG_20230302_132126.jpg,3456,4608
834,8ი,1146,1113,154,329,IMG_20230302_132126.jpg,3456,4608
835,8ი,1253,926,100,207,IMG_20230302_132126.jpg,3456,4608
836,8ი,646,714,102,211,IMG_20230302_132126.jpg,3456,4608
837,8ი,2744,254,278,380,IMG_20230302_132126.jpg,3456,4608
838,8ი,2762,2016,67,100,IMG_20230302_132126.jpg,3456,4608
839,8ი,2757,3598,71,100,IMG_20230302_132126.jpg,3456,4608
840,8ი,2421,3958,56,111,IMG_20230302_132126.jpg,3456,4608
841,8ი,2897,3979,53,113,IMG_20230302_132126.jpg,3456,4608
842,8ი,2942,3972,56,120,IMG_20230302_132126.jpg,3456,4608
843,8ი,2724,4092,62,111,IMG_20230302_132126.jpg,3456,4608
844,8ი,1498,4039,53,107,IMG_20230302_132126.jpg,3456,4608
845,8ი,1909,4021,49,102,IMG_20230302_132126.jpg,3456,4608
846,8ი,1582,4132,56,111,IMG_20230302_132126.jpg,3456,4608
847,8ი,1943,4116,51,93,IMG_20230302_132126.jpg,3456,4608
848,8ი,1373,4128,51,105,IMG_20230302_132126.jpg,3456,4608
849,8ი,1302,3209,45,89,IMG_20230302_132126.jpg,3456,4608
850,8ი,1144,3218,53,93,IMG_20230302_132126.jpg,3456,4608
851,8ი,1266,3300,51,85,IMG_20230302_132126.jpg,3456,4608
852,8ი,1869,3166,49,89,IMG_20230302_132126.jpg,3456,4608
853,8ი,1778,3180,49,78,IMG_20230302_132126.jpg,3456,4608
854,8ი,1398,2962,60,85,IMG_20230302_132126.jpg,3456,4608
855,13ო,2466,3958,76,113,IMG_20230302_132126.jpg,3456,4608
856,13ო,1640,4030,69,107,IMG_20230302_132126.jpg,3456,4608
857,13ო,1191,4012,71,111,IMG_20230302_132126.jpg,3456,4608
858,13ო,574,3157,60,85,IMG_20230302_132126.jpg,3456,4608
859,13ო,2352,2261,85,85,IMG_20230302_132126.jpg,3456,4608
860,0ა,2285,3950,56,116,IMG_20230302_132126.jpg,3456,4608
861,0ა,2497,4085,49,111,IMG_20230302_132126.jpg,3456,4608
862,21ქ,2802,3972,53,111,IMG_20230302_132126.jpg,3456,4608
863,21ქ,2332,3956,51,109,IMG_20230302_132126.jpg,3456,4608
864,7თ,1286,1108,236,314,IMG_20230302_132126.jpg,3456,4608
865,7თ,646,1097,229,332,IMG_20230302_132126.jpg,3456,4608
866,7თ,1213,3307,58,87,IMG_20230302_132126.jpg,3456,4608
867,19უ,2755,3967,53,109,IMG_20230302_132126.jpg,3456,4608
868,19უ,2506,3591,62,91,IMG_20230302_132126.jpg,3456,4608
869,19უ,2655,2272,78,142,IMG_20230302_132126.jpg,3456,4608
870,19უ,2537,2029,78,138,IMG_20230302_132126.jpg,3456,4608
871,19უ,1418,4032,47,105,IMG_20230302_132126.jpg,3456,4608
872,17ს,1747,4025,49,107,IMG_20230302_132126.jpg,3456,4608
873,17ს,1954,4014,45,102,IMG_20230302_132126.jpg,3456,4608
874,17ს,1542,4045,49,96,IMG_20230302_132126.jpg,3456,4608
875,17ს,1191,4103,49,111,IMG_20230302_132126.jpg,3456,4608
876,17ს,1340,3195,49,93,IMG_20230302_132126.jpg,3456,4608
877,17ს,1062,3295,42,80,IMG_20230302_132126.jpg,3456,4608
878,17ს,1678,3258,45,80,IMG_20230302_132126.jpg,3456,4608
879,17ს,1342,917,105,211,IMG_20230302_132126.jpg,3456,4608
880,17ს,2989,3981,56,111,IMG_20230302_132126.jpg,3456,4608
881,17ს,2196,3943,53,122,IMG_20230302_132126.jpg,3456,4608
882,27ძ,855,725,111,205,IMG_20230302_132126.jpg,3456,4608
883,26ც,554,710,105,214,IMG_20230302_132126.jpg,3456,4608
884,26ც,2379,3961,49,105,IMG_20230302_132126.jpg,3456,4608
885,14პ,1929,238,249,345,IMG_20230302_132126.jpg,3456,4608
886,14პ,1820,4123,47,98,IMG_20230302_132126.jpg,3456,4608
887,14პ,2552,3963,51,105,IMG_20230302_132126.jpg,3456,4608
888,0ა,2590,4085,49,107,IMG_20230302_132126.jpg,3456,4608
889,10ლ,1037,739,105,194,IMG_20230302_132126.jpg,3456,4608
890,10ლ,1002,1124,165,294,IMG_20230302_132126.jpg,3456,4608
891,10ლ,1460,4039,45,98,IMG_20230302_132126.jpg,3456,4608
892,11მ,881,930,107,189,IMG_20230302_132126.jpg,3456,4608
893,11მ,2297,2194,65,151,IMG_20230302_132126.jpg,3456,4608
894,11მ,2426,2205,71,145,IMG_20230302_132126.jpg,3456,4608
895,11მ,1422,4128,42,107,IMG_20230302_132126.jpg,3456,4608
896,5ვ,859,1110,154,316,IMG_20230302_132126.jpg,3456,4608
897,5ვ,1869,4019,47,100,IMG_20230302_132126.jpg,3456,4608
898,5ვ,2386,3585,67,98,IMG_20230302_132126.jpg,3456,4608
899,2გ,2446,4083,58,100,IMG_20230302_132126.jpg,3456,4608
900,22ღ,2263,2029,85,138,IMG_20230302_132126.jpg,3456,4608
